age,credit_score,loan_term_months,num_open_accounts,num_late_payments,fed_funds_rate,interest_rate_offered,annual_income_log,loan_amount_log,existing_debt_log,employment_years_log,dti_ratio_log,employment_type_Retired,employment_type_Salaried,employment_type_Self-Employed,employment_type_Unemployed,loan_purpose_Business,loan_purpose_Debt Consolidation,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Vacation,origination_quarter_Q2,origination_quarter_Q3,origination_quarter_Q4
53,445.0,24,3,0,1.703,2.5,10.135562698145803,10.27163147557801,9.324420560548143,2.174751721484161,0.2006525134786781,False,False,False,False,True,False,False,False,False,False,True,False,False
52,409.0,36,2,1,0.312,2.5,11.06073974968146,9.32375833901174,9.46107107436672,1.2809338454620642,0.06513209493778223,False,False,True,False,False,False,False,True,False,False,True,False,False
34,361.0,36,4,0,1.584,2.5,10.768080908392745,10.900454637442037,9.057035334492628,0.18232155679395465,0.058457569571568654,False,True,False,False,False,False,False,False,False,False,False,False,True
41,435.0,48,1,0,0.04,2.5,10.726034916514868,10.524090921620362,8.643365824663418,2.9806186357439426,0.3870295459524794,True,False,False,False,False,False,True,False,False,False,True,False,False
39,330.0,60,6,0,5.114,5.862,10.304561366342552,9.417435838868785,9.624125439700029,1.3862943611198906,0.09649130018876126,False,True,False,False,True,False,False,False,False,False,False,True,False
36,366.0,36,4,1,1.693,5.052,10.52244929640359,11.160541302448653,11.4003747169915,2.322387720290225,0.5888971591861462,False,True,False,False,False,False,False,False,False,False,False,False,False
39,356.0,36,4,0,0.173,2.5,11.350035643170994,11.915058360753719,8.781778065427408,0.4054651081081644,0.02527780718426854,False,True,False,False,False,True,False,False,False,False,False,False,False
44,300.0,48,3,2,4.92,7.192,11.739280733195699,10.292179440058462,9.014777940422738,1.2809338454620642,0.01626697246387197,False,True,False,False,False,True,False,False,False,False,False,False,True
48,364.0,60,7,0,5.199,5.12,11.205675721617853,11.287291314687705,10.158978635328543,1.0647107369924282,0.0678455468950672,False,True,False,False,False,False,False,True,False,False,False,False,True
26,347.0,48,4,0,0.134,2.5,11.7606790498555,10.83370091325064,9.248526896694756,1.7227665977411035,0.02009670169912241,False,True,False,False,False,False,False,False,False,False,True,False,False
41,307.0,48,3,0,1.842,2.703,9.70266001144101,10.39516093745751,9.734772407257124,1.9021075263969205,0.22968212815379221,True,False,False,False,False,False,False,False,False,False,False,False,False
22,393.0,36,3,2,0.196,2.5,10.045065670752006,9.83633227734872,9.501918345540258,2.653241964607215,0.17697395046735934,False,True,False,False,True,False,False,False,False,False,False,True,False
39,386.0,48,1,1,5.175,5.117,10.68858085169539,10.173552856959743,8.930352622157098,2.1972245773362196,0.04219704869978836,False,False,False,False,True,False,False,False,False,False,False,False,False
23,311.0,60,2,0,5.165,4.398,10.766117347262101,9.546884034617925,8.81743110831181,2.1041341542702074,0.02810143011087481,False,False,False,False,False,False,False,False,False,False,True,False,False
48,395.0,84,4,2,1.604,2.5,11.643748179937415,10.881832472145556,9.098638682393537,0.33647223662121295,0.011137744410455924,False,False,True,False,False,False,False,False,True,False,False,True,False
24,300.0,36,5,5,4.978,10.838,11.233510723763537,11.58989576532275,10.48260872471584,0.18232155679395465,0.14608970587189501,False,False,True,False,False,False,False,True,False,False,True,False,False
50,300.0,60,4,3,1.601,4.052,10.864331102744377,10.181157167204903,9.536863277743727,2.0014800002101243,0.05164323315183845,False,True,False,False,False,False,False,False,False,False,True,False,False
56,351.0,24,3,0,1.906,2.5,10.301892798359058,10.872389709681492,9.579440206281033,1.6094379124341003,0.21736689853675525,False,True,False,False,False,False,False,False,False,False,False,False,True
51,457.0,36,4,0,0.097,2.5,10.945759092984625,11.065090289695444,8.096744386293933,2.9444389791664403,0.019116117192230053,False,False,True,False,False,True,False,False,False,False,False,False,True
32,311.0,36,4,0,0.131,2.5,9.939165941367964,11.417526281205168,8.544858940827488,0.5877866649021191,0.07945792133471552,True,False,False,False,False,False,False,False,False,False,False,True,False
39,358.0,24,3,0,5.003,5.479,10.369661671056772,10.876177521259402,9.835889957198532,0.9932517730102833,0.25711976686914095,False,True,False,False,False,True,False,False,False,False,False,False,True
25,300.0,84,3,1,4.872,5.474,11.167308159385446,10.457401400981889,9.80996721999911,1.6486586255873816,0.036139046615873194,False,True,False,False,False,True,False,False,False,False,False,False,True
29,323.0,60,3,0,1.647,2.5,11.530538638336933,10.601647149919609,9.088195336616682,0.09531017980432487,0.01725035340652759,False,True,False,False,False,False,False,False,False,False,False,False,False
36,300.0,120,5,0,1.568,2.5,10.973599881524336,10.783135046711445,9.570268917209157,0.4700036292457356,0.024302292522964862,False,False,True,False,True,False,False,False,False,False,False,True,False
53,322.0,24,2,0,5.091,4.682,11.54068390967621,10.225607282932941,9.985240335658348,1.1939224684724346,0.10029772131536394,False,True,False,False,False,False,False,False,False,False,False,True,False
29,300.0,60,1,4,4.885,10.015,9.461999851831058,10.61890979160975,9.736373966102766,0.8754687373538999,0.23356901679779252,False,True,False,False,False,True,False,False,False,False,False,False,True
22,348.0,12,7,4,4.999,4.416,11.4746588485219,10.65492722584759,7.6607926941151465,0.18232155679395465,0.02185933435289352,False,False,False,False,False,False,False,False,False,False,False,True,False
37,399.0,24,2,2,4.922,6.521,10.854946373688495,10.085850775128717,8.572989233204234,2.517696472610991,0.04974209189481407,True,False,False,False,False,True,False,False,False,False,False,False,False
22,359.0,48,4,0,0.066,2.5,10.428991520385598,10.322230781590136,8.870935439202404,1.840549633397487,0.05126329393754153,False,True,False,False,False,False,False,False,False,False,False,True,False
31,307.0,60,3,0,0.223,2.5,11.338036577327792,11.696088334428081,8.945726178315194,1.7047480922384253,0.018134570195482695,False,True,False,False,False,False,False,False,True,False,False,True,False
40,371.0,84,2,1,0.07,2.5,9.831712779432273,10.604131561522696,9.162382561304447,1.2809338454620642,0.0705516559509447,False,False,True,False,False,False,False,False,False,False,False,True,False
32,321.0,36,3,0,0.167,2.5,11.245339048772873,9.60245002503719,9.246790905568778,1.2237754316221157,0.044208254664320365,False,False,True,False,False,False,True,False,False,False,False,True,False
44,300.0,84,4,5,5.116,21.798,10.820881475670973,10.774801838762809,9.88386681869633,1.1939224684724346,1.2212756003383753,False,False,True,False,True,False,False,False,False,False,False,True,False
44,334.0,24,7,3,0.164,2.5,10.258541783829356,11.05881093278828,9.12335772184666,1.3609765531356006,0.14902327139243993,True,False,False,False,False,False,False,False,True,False,False,True,False
43,300.0,24,2,1,0.188,2.5,10.640710229235397,10.643064971973882,9.937346319963243,1.667706820558076,0.22114154864353666,False,True,False,False,True,False,False,False,False,False,False,False,True
36,302.0,60,6,2,4.714,6.232,11.554136407840266,10.114599007626499,8.880967872470192,2.2192034840549946,0.013705647056111932,False,True,False,False,False,False,False,True,False,False,False,False,True
36,368.0,84,10,2,1.67,3.225,10.406084211048725,9.841665338892785,10.969161962977141,0.7419373447293773,0.22386329223855864,False,False,False,False,True,False,False,False,False,False,False,True,False
50,389.0,48,8,0,4.831,3.498,11.148838260836023,9.792611856190192,9.855686573961268,1.2809338454620642,0.06634938054153391,False,True,False,False,False,False,False,True,False,False,False,False,False
22,314.0,60,1,0,1.814,3.624,10.394211892412498,10.518700218288165,7.7899140878195805,2.653241964607215,0.014691548742989757,False,False,True,False,False,False,True,False,False,False,False,False,True
24,339.0,36,4,2,4.946,7.434,11.353831838887547,11.272139700982676,8.58715013137314,0.4054651081081644,0.020782539182528502,False,False,True,False,False,False,False,True,False,False,True,False,False
39,300.0,84,4,1,1.726,2.745,10.522841519093115,9.116139576577355,8.773622958459123,0.18232155679395465,0.024497471600387438,False,False,False,False,False,False,False,False,False,False,False,True,False
42,303.0,60,4,1,0.045,2.5,11.27025155679088,9.852246888342531,10.45526181880218,0.5306282510621704,0.08480060169246507,False,True,False,False,False,False,False,False,False,False,False,False,False
29,383.0,24,5,1,4.798,9.192,10.606817462685138,9.425532393502772,11.17867785203779,0.18232155679395465,0.6343521340494398,False,False,True,False,False,False,False,True,False,False,True,False,False
22,308.0,48,2,0,0.177,2.5,11.379778684087412,10.599156550639583,9.869290439945242,1.0296194171811581,0.053730322420967785,False,True,False,False,False,True,False,False,False,False,False,False,True
46,392.0,84,3,1,0.022,2.5,12.021631704427092,11.801114908687438,7.057725805558432,1.9021075263969205,0.0009995003330835331,False,True,False,False,False,True,False,False,False,False,True,False,False
40,300.0,48,5,0,1.923,3.01,10.810351996222769,9.937937287265354,10.413611430135862,1.2809338454620642,0.1553784971795134,False,True,False,False,False,False,False,False,False,False,False,False,True
35,337.0,48,7,0,0.447,2.5,10.796822198184868,10.376642461280849,9.991543300647004,1.9459101490553132,0.10589037525743224,False,False,True,False,False,False,False,False,True,False,False,False,True
47,350.0,36,5,3,1.534,4.523,10.775252355452826,10.360944044643913,10.727414061012086,0.0,0.2759636794975825,False,False,True,False,True,False,False,False,False,False,True,False,False
49,380.0,60,5,2,0.065,5.964,10.726034916514868,10.680539205318292,9.790295897840002,1.9878743481543455,0.7841754789075092,False,True,False,False,False,False,False,False,False,False,False,True,False
46,379.0,12,4,0,0.086,2.5,10.971186406862788,11.930325731537252,8.825646539519925,1.1631508098056809,0.11064652008706366,False,False,True,False,True,False,False,False,False,False,True,False,False
33,324.0,24,3,1,4.958,20.891,8.48967398777863,10.064798252418377,10.907944644150474,1.8082887711792655,1.252762968495368,False,False,False,True,False,False,False,True,False,False,True,False,False
44,348.0,48,2,0,0.059,2.5,10.668307277716526,9.60918360377546,10.542185147067043,1.9740810260220096,0.19917867386037752,False,True,False,False,False,False,False,False,False,False,False,True,False
49,347.0,24,3,1,4.954,4.821,11.577608006986296,9.561067663645012,9.466465211653654,1.9878743481543455,0.058740495022600085,False,True,False,False,False,False,True,False,False,False,True,False,False
26,311.0,36,2,0,5.085,6.136,10.092979176188404,10.673618922112436,9.498115940057112,2.533696813957432,0.16881407343545352,False,False,False,False,False,False,False,True,False,False,False,False,False
25,304.0,36,5,1,1.643,3.382,10.678129232563574,9.04793908261736,9.353402948218001,1.9459101490553132,0.0848924670179626,False,True,False,False,True,False,False,False,False,False,False,False,True
34,300.0,60,2,0,5.304,6.201,11.213021677357249,11.046132675457146,9.501824208555934,0.0,0.03546366427556904,False,False,True,False,False,False,False,False,False,False,True,False,False
38,337.0,24,7,0,1.808,2.5,11.367757717524022,10.150386692204734,7.415638578354004,1.840549633397487,0.009554212804811658,False,False,True,False,False,True,False,False,False,False,False,False,True
48,403.0,60,3,1,0.355,2.5,11.07870804232187,11.06665398721974,9.782840795340599,2.379546134130174,0.05325636630043149,False,True,False,False,False,True,False,False,False,False,False,False,True
33,318.0,12,3,2,1.917,6.788,10.924965885119182,10.134638955251866,7.558135867183092,1.824549292051046,0.03391821820346067,False,False,False,True,True,False,False,False,False,False,False,False,False
33,300.0,48,5,0,0.212,2.5,10.986122378628334,10.652566005416872,10.896123951057179,1.9740810260220096,0.20579391297909674,False,True,False,False,True,False,False,False,False,False,False,False,True
38,348.0,24,2,0,4.938,2.805,10.113487503936135,10.668978650219241,9.919383047116497,1.252762968495368,0.3448654859792348,False,False,False,False,True,False,False,False,False,False,False,False,True
22,300.0,36,10,2,5.041,7.033,12.316210710502967,11.302216779257382,8.997736086969498,1.1314021114911006,0.012027380212718455,False,True,False,False,True,False,False,False,False,False,False,True,False
41,362.0,36,4,0,0.241,2.5,10.237127926072537,10.633472802314019,8.966608835052671,0.9932517730102833,0.08947500642760275,False,True,False,False,True,False,False,False,False,False,False,False,False
33,323.0,48,5,0,0.186,2.5,11.316558207532493,10.491301994830229,9.934823415645981,2.128231705849268,0.060906934903521386,False,False,True,False,False,False,False,False,False,False,False,True,False
37,378.0,36,4,0,1.782,5.563,10.726034916514868,10.069044362997353,9.048433020132546,1.0647107369924282,0.6652105618669225,False,True,False,False,False,False,False,True,False,False,True,False,False
30,347.0,36,3,1,1.605,2.5,12.28519288170383,10.169728906753061,9.358264564544553,2.2192034840549946,0.0177416814761571,False,True,False,False,False,False,True,False,False,False,False,False,True
29,318.0,120,12,3,0.125,2.5,11.230140979734964,10.768506042432708,9.06255588487355,1.8870696490323797,0.011335509663745602,False,True,False,False,False,False,False,False,False,False,False,False,False
41,389.0,60,5,0,0.133,2.5,10.290383312546593,10.211009016314167,8.75902502388333,1.2237754316221157,0.042292912190251455,False,True,False,False,True,False,False,False,False,False,False,False,True
49,374.0,84,5,0,1.798,2.5,10.070479712205058,12.197541357359519,9.748750033885978,2.0014800002101243,0.09857756336099396,False,True,False,False,False,True,False,False,False,False,False,False,True
43,348.0,24,6,0,1.444,2.5,11.445367670410487,9.425532393502772,9.89391740440435,0.9555114450274363,0.10074990310014306,False,False,True,False,False,False,False,False,False,False,False,False,True
50,450.0,120,4,0,0.197,2.5,10.171727597667742,9.989711119284745,8.328851952637477,1.0986122886681098,0.01567647938500758,False,False,False,False,False,False,True,False,False,False,True,False,False
45,348.0,60,4,0,0.006,2.5,9.617633807674377,9.852246888342531,7.898407379473847,0.9555114450274363,0.03517407500765403,False,False,False,False,False,True,False,False,False,False,True,False,False
26,301.0,36,5,0,1.74,3.341,10.427348841621992,10.992066340225865,9.505220972741121,2.1041341542702074,0.12451587469756756,False,True,False,False,False,False,False,False,False,False,True,False,False
33,307.0,84,7,5,1.789,5.642,11.043666998022095,9.38437770918244,9.048679897429906,2.509599262378372,0.019214218923804288,False,True,False,False,False,True,False,False,False,False,False,False,False
32,397.0,36,5,0,0.195,2.5,10.53199060638243,10.975088291957388,8.35700565974436,2.0014800002101243,0.03719944098910626,False,True,False,False,False,False,True,False,False,False,False,False,False
35,339.0,120,7,0,0.101,2.5,10.690391661775642,11.5099309859899,9.00306647886657,1.7227665977411035,0.018330956684723457,False,True,False,False,False,False,False,False,False,False,False,False,True
34,344.0,48,2,0,5.115,6.656,10.726034916514868,10.898607948952096,7.933653495361441,0.6931471805599453,0.20896348774037582,False,False,True,False,False,False,False,False,False,True,False,False,False
50,345.0,48,5,0,4.921,5.383,9.308291606577503,10.442929787247998,9.81907116927231,2.0014800002101243,0.3483302234031682,True,False,False,False,False,False,False,False,True,False,False,False,True
58,341.0,48,4,0,1.682,2.5,11.312788593665271,9.65509029374725,9.166066593565228,1.9600947840472698,0.02878180142545205,False,True,False,False,False,False,True,False,False,False,True,False,False
42,307.0,48,3,0,0.101,2.5,10.403137662218398,10.645448706505872,10.101464258829541,1.1939224684724346,0.16965838284055723,False,False,True,False,True,False,False,False,False,False,False,False,False
28,348.0,60,4,1,4.932,8.838,9.703162297402596,11.19822841866684,11.615700440999337,1.308332819650179,0.8561584888194003,False,True,False,False,False,False,True,False,False,False,False,True,False
60,348.0,60,4,2,1.724,4.394,9.274832329529687,9.937937287265354,9.614725563851325,0.9555114450274363,0.24764102291459722,False,False,False,True,False,False,False,True,False,False,True,False,False
37,377.0,36,8,1,0.246,17.255,10.65465077906443,11.676752039127939,8.6754115868593,1.33500106673234,1.252762968495368,False,True,False,False,False,True,False,False,False,False,True,False,False
22,307.0,36,1,0,0.117,2.5,12.291192948065106,11.041336579870135,8.87665066053868,1.667706820558076,0.010939940038334362,False,True,False,False,False,False,False,True,False,False,False,True,False
38,343.0,24,5,0,1.751,2.5,11.158090541440894,9.350189267092581,8.977012637467478,1.9878743481543455,0.05496155807397434,False,False,True,False,False,True,False,False,False,False,False,False,True
38,355.0,120,6,2,0.073,2.5,11.406669326139456,9.792611856190192,10.613748454404954,2.0149030205422647,0.04430392555652441,False,True,False,False,False,False,False,False,True,False,False,False,False
24,353.0,48,3,3,1.621,4.662,11.112971940143703,10.177362240256695,9.877700916720526,2.379546134130174,0.07017883462124651,False,False,False,False,False,False,False,False,False,True,True,False,False
45,300.0,24,5,0,0.156,2.5,9.417166718844916,9.23024103368252,8.788662036959828,0.7419373447293773,0.23641509350744977,False,True,False,False,True,False,False,False,False,False,True,False,False
52,358.0,24,3,0,1.656,2.5,11.585402951461488,10.382853468483827,9.897012635430222,0.09531017980432487,0.08837711061741288,False,True,False,False,True,False,False,False,False,False,False,True,False
35,343.0,24,2,0,4.965,4.635,10.595053984370868,11.372524818667134,8.313521330291621,1.1631508098056809,0.04983723484717165,False,True,False,False,False,False,True,False,False,False,False,False,True
22,300.0,84,3,0,4.853,4.512,11.80068625932336,10.664316745782925,9.509485986235367,1.7227665977411035,0.014297304700824425,False,True,False,False,False,True,False,False,False,False,False,True,False
26,386.0,84,5,0,0.088,2.5,11.624887681369417,11.206413891581187,10.17111869186639,2.312535423847214,0.03285433687094718,False,True,False,False,False,False,False,False,False,False,False,False,True
32,306.0,84,5,0,0.007,2.5,10.471697164698215,11.338583982516495,9.133175270021061,0.6931471805599453,0.03681397312271631,False,True,False,False,False,False,False,False,False,True,False,False,False
41,348.0,36,7,0,1.635,2.5,9.516747285238544,8.962007209588313,8.185107718860504,1.4586150226995167,0.08434114843375087,True,False,False,False,False,False,False,True,False,False,False,False,True
22,322.0,36,5,0,0.094,2.5,11.709816699988371,10.571342565808699,7.874895006557797,2.0412203288596382,0.007174203748000358,False,True,False,False,False,False,False,True,False,False,True,False,False
32,348.0,60,2,2,1.929,2.5,10.726034916514868,10.876177521259402,8.39557907653845,0.9555114450274363,0.25858791224740446,True,False,False,False,False,False,False,True,False,False,True,False,False
35,300.0,60,1,2,0.191,11.509,10.726034916514868,10.034559673629849,10.25897078667072,0.8754687373538999,1.0655379809386805,False,True,False,False,False,False,False,False,False,False,False,False,False
30,448.0,60,9,0,4.866,3.595,10.503081459028621,10.012386799492118,8.13998312339962,0.9162907318741551,0.018625464123164893,False,False,True,False,False,True,False,False,False,False,False,False,False
36,336.0,36,6,0,0.108,2.5,10.595001149524697,10.55843949396453,9.686080018773772,1.916922612182061,0.1260157205828598,True,False,False,False,False,False,False,False,False,True,False,False,False
26,333.0,12,5,3,5.174,20.823,8.979683667477103,10.797553125151618,9.800658275034722,0.6418538861723948,1.1856764420428192,False,False,False,True,False,True,False,False,False,False,False,False,False
31,313.0,24,2,0,0.264,2.5,10.474778067715274,10.922352923113982,10.06813763451438,1.0986122886681098,0.2873570196278354,False,True,False,False,False,False,True,False,False,False,False,False,True
34,300.0,84,3,3,4.93,8.271,10.267468641478516,10.9525769086256,9.993320029811036,1.791759469228055,0.10309795800356726,True,False,False,False,False,True,False,False,False,False,False,False,False
37,361.0,60,8,1,0.215,4.766,10.726034916514868,10.21833478806055,9.688828530590023,0.6931471805599453,0.730298446190738,False,True,False,False,False,False,False,False,False,True,True,False,False
53,409.0,36,4,1,0.191,2.755,10.267257020718112,10.460270761075149,10.09960352735223,1.2809338454620642,0.24834335233595187,False,False,True,False,False,True,False,False,False,False,False,False,False
38,317.0,60,5,0,1.502,3.721,10.243492826339164,9.674137279312397,10.012367966078592,1.1314021114911006,0.1472986870208796,True,False,False,False,False,False,False,False,False,True,True,False,False
46,326.0,120,4,4,0.172,6.194,9.276809528237825,10.322230781590136,9.462971266668134,1.308332819650179,0.11377501425884462,False,False,False,True,True,False,False,False,False,False,True,False,False
32,300.0,48,3,0,0.034,6.405,8.536523158006336,10.91328684226798,8.695843015642751,0.832909122935104,0.25711976686914095,False,False,False,True,False,False,False,False,True,False,False,False,True
33,332.0,48,1,1,2.05,3.349,12.138903146403308,10.961295207644392,10.897210325719524,1.791759469228055,0.0697126124113003,False,False,True,False,True,False,False,False,False,False,True,False,False
41,363.0,36,3,0,1.777,2.5,11.323118885152967,10.799595985047786,9.597203531684686,2.1162555148025524,0.05760831262031336,False,False,True,False,False,False,False,False,False,True,False,False,True
49,357.0,48,2,2,1.574,3.012,11.034119528839561,10.158168529848494,9.938706036675466,1.7227665977411035,0.08028883122880298,False,True,False,False,False,False,False,False,False,False,False,False,True
31,316.0,24,5,0,5.009,11.841,9.090570989839193,10.815790343132422,9.74949511018866,2.379546134130174,0.6762044598296333,False,False,False,True,False,False,False,False,False,False,False,False,True
33,415.0,84,1,0,1.601,2.5,9.342234049276755,10.847412906506923,9.368222367492915,2.72785282839839,0.1368010414921453,False,False,False,False,False,True,False,False,False,False,False,True,False
51,385.0,12,3,0,5.143,8.983,10.282650094440475,11.050905878263567,10.298123233499183,0.5306282510621704,0.700916917824306,False,True,False,False,False,False,False,True,False,False,False,False,True
31,300.0,48,8,0,1.443,2.52,9.980879519328976,10.102379394048045,9.727386210035672,1.0296194171811581,0.17730901497041035,True,False,False,False,False,False,False,False,False,False,False,False,False
48,351.0,36,4,2,4.816,5.51,11.144275101068821,11.415323661400773,9.659267825807492,2.341805806147327,0.07278566972564769,False,True,False,False,False,False,False,False,True,False,False,True,False
54,392.0,48,1,0,1.537,2.5,9.514442150209799,10.959557617938563,9.176780486064038,0.4700036292457356,0.16415758616628345,False,True,False,False,True,False,False,False,False,False,False,False,False
33,329.0,120,6,0,5.325,5.356,9.833951497837598,10.098272780745283,7.964468604518541,1.2237754316221157,0.015282623531156904,False,True,False,False,True,False,False,False,False,False,False,True,False
26,300.0,60,3,1,0.048,2.5,11.155276046385268,8.94910546953925,10.189158103233854,0.9162907318741551,0.07334339422420953,False,True,False,False,False,False,False,True,False,False,False,False,False
34,368.0,12,2,0,1.852,12.252,10.726034916514868,10.410335274932896,8.919937267539012,2.785011242238338,1.250732336728943,False,True,False,False,False,False,False,False,False,True,False,False,False
38,381.0,60,5,4,1.992,5.421,9.828240162261284,9.239996256883693,9.954612607772265,1.1631508098056809,0.2044906628150001,False,False,True,False,False,False,False,False,True,False,False,False,True
50,400.0,84,7,0,0.037,2.5,11.849867020015747,8.648396877031582,9.468282565793078,1.7404661748405046,0.013113639145383105,False,True,False,False,False,True,False,False,False,False,False,False,False
30,300.0,36,6,0,5.023,10.731,8.839669367101024,10.305647203635566,9.273107637866943,0.33647223662121295,0.4148872466870692,False,False,True,False,False,False,False,False,False,False,False,True,False
52,391.0,120,4,1,5.167,20.83,11.270093614824091,10.146472946063877,9.287419924608065,0.262364264467491,1.252762968495368,False,True,False,False,False,True,False,False,False,False,False,False,True
22,436.0,36,9,0,4.993,5.062,9.10912790791121,10.594156665220533,9.448133689528657,2.028148247292285,0.3838328079810505,False,True,False,False,False,False,True,False,False,False,False,True,False
34,339.0,60,5,0,0.247,2.5,11.050944924500508,10.843514342086866,8.13303252349499,1.1314021114911006,0.010742096531902109,False,False,True,False,False,False,True,False,False,False,False,False,True
37,333.0,36,1,0,1.471,2.5,10.337896063210307,10.32551474894327,8.938186444747714,2.8507065015037334,0.07899600622649783,False,False,True,False,False,False,False,True,False,False,False,True,False
39,317.0,36,2,0,5.147,6.005,11.515496457135672,11.484536278461452,9.17560916588761,1.7578579175523736,0.03159556158975056,False,False,True,False,True,False,False,False,False,False,False,False,True
30,348.0,60,1,0,1.758,2.5,9.889281117306549,8.517393171418904,10.26681104580802,1.5686159179138452,0.2559591802558328,False,False,False,False,False,False,False,True,False,False,False,False,True
43,437.0,36,4,0,5.007,3.824,10.901829496764124,10.821796246953596,8.999163681308017,2.5572273113676265,0.048504409059614985,False,True,False,False,False,True,False,False,False,False,False,False,False
42,392.0,48,5,0,0.076,2.5,11.218068111649867,10.229223792606835,11.425550458238954,1.589235205116581,0.2681933958679185,False,False,False,False,False,False,False,True,False,False,False,True,False
35,368.0,36,4,0,0.155,2.5,10.562375531264303,9.83633227734872,9.45399375144148,1.7227665977411035,0.10436001532424277,False,True,False,False,True,False,False,False,False,False,True,False,False
47,423.0,48,4,0,5.128,8.959,9.650856615180176,10.196194479235656,9.52161640494061,0.0,0.19860492686705555,False,False,False,True,True,False,False,False,False,False,True,False,False
40,300.0,60,4,0,1.687,7.432,8.838524233647577,10.61890979160975,9.50520161242099,1.7227665977411035,0.32901593594475814,False,False,False,True,False,False,False,False,False,False,False,False,True
33,396.0,36,3,1,1.33,2.5,11.455243808380311,9.952325334619427,8.792062023798314,3.505557396986398,0.022934971282495883,False,True,False,False,False,False,False,False,False,False,False,False,False
33,325.0,60,5,0,0.002,2.5,10.994906531273715,10.740756721857226,8.501748534358358,2.2082744135228043,0.016365354086264272,True,False,False,False,False,True,False,False,False,False,False,False,False
33,370.0,36,2,5,0.045,6.807,10.063893200626891,9.862717639992917,10.921045232842955,0.4054651081081644,0.5796984880523661,False,True,False,False,False,False,True,False,False,False,True,False,False
22,363.0,36,2,0,0.064,2.5,10.317550592269223,9.358846580275406,9.457295757865761,2.151762203259462,0.13190507087993858,False,True,False,False,True,False,False,False,False,False,False,False,True
43,348.0,36,2,0,1.763,2.5,9.248865651063547,10.879951039444416,9.760781630903493,2.6946271807700692,0.4422469522006927,True,False,False,False,True,False,False,False,False,False,False,True,False
35,348.0,60,0,0,0.003,2.5,10.25317881725591,11.273411140805074,9.19500640532699,0.832909122935104,0.06709774353249415,False,False,True,False,False,False,False,True,False,False,False,False,True
29,300.0,120,3,2,1.745,4.016,11.318060649389082,10.025749432069084,10.539414170266094,0.5306282510621704,0.044877758778085454,False,True,False,False,False,False,False,False,False,False,True,False,False
34,308.0,24,2,5,0.176,11.426,10.726034916514868,10.130662964963708,9.294340469611662,1.3862943611198906,1.0340737675305385,False,True,False,False,True,False,False,False,False,False,False,False,False
34,378.0,48,4,0,0.109,2.5,11.003733838836029,10.308985993422082,9.90500589926412,0.262364264467491,0.0800119379693847,False,False,False,False,True,False,False,False,False,False,False,False,False
22,329.0,48,3,1,0.148,2.5,10.96694008452741,10.925956465688445,9.743453767800617,0.4054651081081644,0.07092433833669867,False,True,False,False,False,False,True,False,False,False,False,False,False
32,347.0,48,8,0,1.732,2.5,10.755470136734708,10.482933978579906,8.152540797785269,2.667228206581955,0.018330956684723457,False,False,True,False,False,False,False,False,False,False,False,False,True
32,300.0,12,5,0,1.701,4.538,11.116478124300238,10.007892611890918,10.113292134039908,0.9555114450274363,0.31239907498861774,False,True,False,False,False,True,False,False,False,False,False,False,False
57,386.0,84,2,4,0.139,3.208,10.024206274844605,10.799595985047786,8.941777032887709,0.5306282510621704,0.04726519246711422,True,False,False,False,False,False,True,False,False,False,False,False,False
32,343.0,36,7,1,1.745,3.689,11.073596597575689,11.746423225963612,10.179536977333042,0.18232155679395465,0.12777736994182634,False,False,True,False,False,False,False,False,False,False,False,False,True
39,348.0,60,7,0,1.598,2.5,10.601993101364759,9.857495968685136,8.365823640661835,1.3609765531356006,0.021174235231406484,False,True,False,False,False,False,False,False,True,False,True,False,False
39,300.0,60,0,1,1.782,2.569,11.928979379930361,10.407318772389159,9.398146859000708,1.1631508098056809,0.015774919115362215,False,True,False,False,False,False,False,False,False,False,False,False,True
45,300.0,60,3,0,0.066,2.5,10.709242846353382,10.410335274932896,8.149867442778376,0.18232155679395465,0.015381102038302324,False,True,False,False,False,False,False,True,False,False,False,True,False
48,408.0,120,3,0,5.0,4.001,12.121991335335544,9.933094897288786,8.476246189082831,2.2082744135228043,0.0025966258472659783,False,False,False,False,False,False,False,False,False,False,False,False,True
33,372.0,60,4,0,5.092,5.449,10.839676201283915,10.959557617938563,9.673633410488794,0.09531017980432487,0.06043636880383069,False,True,False,False,False,False,False,False,False,False,False,False,True
45,347.0,48,2,0,1.767,2.5,10.167956907437489,9.952325334619427,9.912614772449183,1.4816045409242156,0.17705772711885562,False,True,False,False,False,True,False,False,False,False,False,False,False
36,370.0,36,3,1,5.269,8.727,10.229371429807273,11.046132675457146,10.27009124293667,2.302585092994046,0.29802836450592524,False,False,True,False,False,False,False,False,False,False,False,True,False
33,348.0,12,5,1,1.65,3.048,9.893495800825129,10.236417809461043,10.024695383546801,1.8870696490323797,0.7608992826107638,False,True,False,False,False,True,False,False,False,False,False,True,False
30,342.0,84,4,0,4.861,3.958,12.066211318216496,10.285376924115587,11.09119605729462,1.8870696490323797,0.05249756895775399,False,True,False,False,False,False,False,True,False,False,False,True,False
32,300.0,36,2,0,0.066,2.5,10.373868610546666,10.094149233605084,8.662657107467393,0.5877866649021191,0.058457569571568654,False,True,False,False,False,True,False,False,False,False,False,False,True
