transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,month,account_type,account_age_months,account_balance,customer_age,customer_segment,txn_type,txn_direction,txn_amount,counterparty_country,is_high_risk_country,is_cross_border,txn_count_7d,txn_count_30d,avg_txn_amount_30d,max_txn_amount_30d,unique_counterparties_30d,cross_border_ratio_30d,structuring_flag,prior_sar_count,kyc_risk_score
TXN0005317,2023-10-15 22:20:01,22,6,1,10,Checking,35,43900.01,20,SME,Internal Transfer,Credit,3207.2,UK,0,1,11,44,669.43,2266.12,9,0.4,0,0,2.0
TXN0000608,2023-04-17 05:47:03,5,0,0,4,Student,16,7845.17,18,Retail,POS Purchase,Credit,898.8,US,0,0,9,36,519.43,2226.9,10,0.067,0,0,1.0
TXN0004161,2023-05-21 11:46:16,11,6,1,5,Student,20,31692.27,53,SME,POS Purchase,Debit,399.24,,0,1,7,35,291.73,1628.74,5,0.164,0,0,1.0
TXN0003392,2023-05-06 11:15:33,11,5,1,5,Student,21,14550.53,29,Corporate,POS Purchase,Debit,348.66,US,0,0,1,4,259.32,1397.36,16,0.438,0,0,2.0
TXN0004929,2023-05-04 18:43:54,18,3,0,5,Checking,61,2834.26,52,SME,ATM Withdrawal,Debit,1414.47,CA,0,1,8,33,548.58,2582.16,3,0.07,0,0,2.0
TXN0003650,2023-05-25 22:45:11,22,3,0,5,Business,32,42282.45,51,SME,Wire Transfer,Credit,600.0,US,0,0,5,20,245.1,619.45,7,0.019,0,0,2.0
TXN0007978,2023-01-24 00:16:33,0,1,0,1,Premium,14,2996.25,52,Retail,Wire Transfer,Debit,900.0,RU,1,1,2,7,197.12,871.78,9,0.077,0,0,2.0
TXN0006780,2023-05-10 12:59:29,12,2,0,5,Checking,17,12977.57,27,SME,POS Purchase,Credit,53.97,US,0,0,3,16,307.23,1736.79,6,0.047,0,0,1.0
TXN0001418,2023-08-22 06:08:57,6,1,0,8,Student,109,44316.81,41,Retail,Bill Payment,Debit,2.42,UK,0,1,7,28,261.78,697.87,7,0.241,0,1,3.0
TXN0003248,2023-07-02 08:16:04,8,6,1,7,Savings,43,12649.82,31,SME,POS Purchase,Debit,1448.69,US,0,0,4,14,514.13,1348.26,8,0.094,0,0,1.0
TXN0007533,2023-09-14 18:07:24,18,3,0,9,Savings,36,38660.36,49,Retail,ACH,Credit,500.26,,0,1,8,31,432.63,2056.81,7,0.118,0,2,5.0
TXN0006741,2023-12-27 15:14:55,15,2,0,12,Savings,167,9967.52,57,Retail,POS Purchase,Debit,929.8,US,0,0,6,29,482.17,1284.0,7,0.017,0,1,1.0
TXN0000429,2023-05-23 11:18:13,11,1,0,5,Business,32,8296.23,42,SME,Bill Payment,Debit,92.82,DE,0,1,7,36,380.48,2209.93,11,0.185,0,0,2.0
TXN0001483,2023-07-04 14:38:45,14,1,0,7,Savings,56,30639.61,56,Retail,ATM Withdrawal,Credit,417.86,US,0,0,5,27,346.62,1584.07,4,0.199,0,0,2.0
TXN0005423,2023-09-27 07:07:58,7,2,0,9,Student,30,19995.04,28,Wealth,ach,Debit,23.86,US,0,0,5,25,92.73,205.64,4,0.088,0,3,3.0
TXN0005759,2023-06-01 15:49:32,15,3,0,6,Checking,27,27979.67,42,Retail,POS Purchase,Debit,123.23,US,0,0,7,27,235.46,414.64,6,0.039,0,0,1.0
TXN0006338,2023-07-18 08:07:42,8,1,0,7,Savings,51,34996.45,20,Corporate,Bill Payment,Credit,1237.86,US,0,0,2,10,220.9,728.38,10,0.396,0,0,1.0
TXN0005805,2023-12-18 16:26:19,16,0,0,12,Checking,22,12239.82,35,SME,POS Purchase,Debit,27.87,UK,0,1,6,31,131.36,256.38,6,0.097,0,0,4.0
TXN0007205,2023-02-08 04:12:57,4,2,0,2,Checking,65,11739.22,43,Corporate,ACH,Credit,600.0,,0,0,3,12,230.2,677.98,9,0.231,0,0,1.0
TXN0006134,2023-10-18 06:02:33,6,2,0,10,Savings,59,13593.97,43,Retail,ATM Withdrawal,Credit,156.26,US,0,0,5,19,124.26,308.04,9,0.063,0,0,1.0
TXN0005472,2023-07-08 23:17:10,23,5,1,7,Student,15,21157.84,49,Wealth,POS Purchase,Debit,1959.99,US,0,0,5,20,199.9,342.46,9,0.248,0,0,5.0
TXN0004963,2023-03-12 01:00:59,1,6,1,3,Business,11,14600.97,40,Retail,Internal Transfer,Credit,254.24,US,0,0,4,18,118.15,358.94,10,0.157,0,0,3.0
TXN0004033,2023-01-08 02:38:05,2,6,1,1,Checking,16,3760.47,43,Student,ACH,Debit,900.0,US,0,0,4,20,1295.85,3677.92,12,0.285,0,0,3.0
TXN0002799,2023-11-18 23:26:13,23,5,1,11,Premium,43,3705.48,26,Corporate,ATM Withdrawal,Debit,32.08,US,0,0,6,23,267.3,1131.55,7,0.077,0,2,1.0
TXN0003163,2023-09-30 16:51:46,16,5,1,9,Checking,16,19393.01,50,Retail,ACH,Debit,68.74,US,0,0,5,27,299.06,783.37,7,0.242,0,0,2.0
TXN0003202,2023-10-18 05:54:47,5,2,0,10,Savings,132,8692.51,28,Retail,Internal Transfer,Credit,3069.82,KY,1,1,8,40,7262.27,16543.91,7,0.054,0,0,3.0
TXN0000947,2023-01-08 16:40:42,16,6,1,1,Business,3,10792.0,46,Retail,Direct Deposit,Credit,700.31,US,0,0,6,21,128.98,427.66,9,0.024,0,0,1.0
TXN0003173,2023-02-27 07:36:55,7,0,0,2,Checking,87,61973.54,43,Retail,Direct Deposit,Credit,3500.0,US,0,0,6,32,526.51,1791.0,10,0.306,0,0,1.0
TXN0002793,2023-03-10 03:58:29,3,4,0,3,Checking,42,19579.74,41,Corporate,ATM Withdrawal,Debit,47.41,US,0,0,3,14,494.77,1703.24,5,0.134,0,0,1.0
TXN0006061,2023-04-28 12:09:14,12,4,0,4,Checking,25,15155.54,43,Retail,Wire Transfer,Credit,200.0,US,0,0,5,25,346.41,1178.18,6,0.015,0,0,1.0
TXN0002419,2023-01-15 21:53:23,21,6,1,1,Savings,17,27917.14,33,SME,POS Purchase,Credit,447.21,US,0,0,2,9,447.1,1646.48,11,0.208,0,0,1.0
TXN0003191,2023-01-05 20:34:31,20,3,0,1,Student,6,11935.27,39,SME,Internal Transfer,Credit,692.29,US,0,0,5,23,424.61,1028.68,8,0.075,0,1,1.0
TXN0004939,2023-11-13 03:35:47,3,0,0,11,Checking,62,22362.27,33,Corporate,Check,Debit,81.66,US,0,0,3,16,91.79,345.57,13,0.048,0,0,4.0
TXN0002430,2023-12-17 08:16:17,8,6,1,12,Savings,1,32512.34,48,Retail,Direct Deposit,Debit,230.15,US,0,0,10,47,,149.9,8,0.031,0,0,2.0
TXN0007846,2023-06-22 01:04:05,1,3,0,6,Checking,13,13929.71,19,Retail,Internal Transfer,Debit,0.0,US,0,0,5,19,150.18,644.23,6,0.021,0,0,2.0
TXN0006337,2023-01-26 02:46:28,2,3,0,1,Savings,20,18856.94,56,Corporate,POS Purchase,Debit,0.0,UK,0,1,5,20,190.39,564.0,4,0.007,0,1,1.0
TXN0003879,2023-02-08 10:59:10,10,2,0,2,Checking,138,42012.25,26,Retail,Wire Transfer,Debit,156.6,CA,0,1,3,12,292.79,1150.54,10,0.074,0,0,4.0
TXN0003917,2023-08-21 01:55:37,1,0,0,8,Checking,26,69328.12,27,Retail,Bill Payment,Credit,230.19,US,0,0,7,29,792.9,1493.7,5,0.077,0,0,3.0
TXN0001955,2023-08-30 08:09:34,8,2,0,8,Student,35,39449.92,45,Retail,Check,Credit,633.18,US,0,0,6,31,452.38,2693.08,12,0.205,0,0,1.0
TXN0007792,2023-08-26 17:59:26,17,5,1,8,Checking,47,4809.15,26,Retail,Bill Payment,Credit,417.24,CA,0,1,7,31,556.59,2211.25,8,0.14,0,0,2.0
TXN0007755,2023-01-07 13:03:50,13,5,1,1,Savings,15,26419.27,22,Wealth,Bill Payment,Credit,241.36,US,0,0,6,27,84.92,354.48,4,0.139,0,0,2.0
TXN0001000,2023-06-11 05:13:56,5,6,1,6,Business,61,2382.03,47,SME,Bill Payment,Debit,100.0,,1,1,7,35,141.4,721.45,7,0.12,0,0,3.0
TXN0007535,2023-01-22 08:09:37,8,6,1,1,Student,11,97010.21,23,SME,ACH,Credit,1280.03,US,0,0,4,19,798.78,2536.56,4,0.082,0,0,2.0
TXN0005894,2023-06-29 19:10:26,19,3,0,6,Savings,22,10994.32,41,Student,POS Purchase,Credit,1400.0,US,0,0,2,11,270.62,1365.9,10,0.094,0,0,3.0
TXN0000029,2023-03-28 13:44:18,13,1,0,3,Business,53,4706.35,45,Retail,Check,Debit,1672.73,DE,0,1,8,42,314.43,1235.7,6,0.045,0,0,1.0
TXN0002643,2023-05-12 02:05:48,2,4,0,5,Business,48,20832.87,36,Wealth,Direct Deposit,Debit,500.0,CN,0,1,5,27,351.07,1830.52,4,0.195,0,0,1.0
TXN0004019,2023-01-08 06:21:44,6,6,1,1,Business,14,5870.99,55,Retail,Bill Payment,Credit,100.0,US,0,0,7,27,509.76,1685.36,4,0.175,0,0,2.0
TXN0003598,2023-02-10 15:29:53,15,4,0,2,CHECKING,43,106423.1,39,Retail,Internal Transfer,Credit,400.0,US,0,0,9,45,155.86,734.72,6,0.105,0,0,2.0
TXN0005241,2023-05-27 01:58:38,1,5,1,5,Checking,71,19019.24,39,Wealth,Check,Credit,672.35,US,0,0,1,5,471.31,1184.26,5,0.377,0,1,4.0
TXN0006793,2023-08-08 19:36:12,19,1,0,8,Checking,16,64573.14,37,Corporate,ATM Withdrawal,Credit,204.96,US,0,0,5,19,393.31,2158.3,9,0.015,0,0,3.0
TXN0004825,2023-02-08 11:47:29,11,2,0,2,Business,117,6189.56,56,Retail,ACH,Debit,300.0,US,0,0,7,34,1233.34,2423.28,4,0.11,0,1,1.0
TXN0004865,2023-07-05 11:12:00,11,2,0,7,Checking,50,62845.58,48,Student,ACH,Credit,261.32,US,0,0,9,41,1228.61,5297.25,10,0.219,0,1,5.0
TXN0006392,2023-11-12 04:26:49,4,6,1,11,Business,11,22349.74,37,Corporate,Bill Payment,Credit,100.0,US,0,0,6,23,623.34,3171.04,12,0.071,0,0,2.0
TXN0005250,2023-10-19 03:19:31,3,3,0,10,Savings,26,94976.82,52,Retail,ACH,Debit,523.24,SG,0,1,11,50,89.1,231.11,6,0.08,0,0,3.0
TXN0002857,2023-12-11 13:58:55,13,0,0,12,Checking,5,7498.54,30,Retail,POS Purchase,Debit,520.75,CA,0,1,3,12,212.65,482.13,8,0.005,0,0,5.0
TXN0005461,2023-12-30 09:13:07,9,5,1,12,Checking,12,1494.15,41,Corporate,Internal Transfer,Credit,7695.23,US,0,0,2,9,649.84,1448.08,10,0.215,0,1,3.0
TXN0007698,2023-03-29 08:07:55,8,2,0,3,Checking,17,30204.03,18,Retail,Internal Transfer,Credit,226.48,US,0,0,2,10,331.72,572.65,4,0.081,0,0,3.0
TXN0007931,2023-03-18 03:56:01,3,5,1,3,Savings,4,8232.54,37,Retail,ACH,Debit,700.0,NG,1,1,8,36,187.96,299.52,8,0.036,0,0,1.0
TXN0007656,2023-08-03 07:17:07,7,3,0,8,Student,73,6089.9,52,corporate,POS Purchase,Debit,181.03,US,0,0,3,11,118.46,549.53,9,0.197,0,0,1.0
TXN0007906,2023-02-04 11:37:14,11,5,1,2,Savings,35,23960.35,31,Retail,Check,Debit,1437.99,US,0,0,10,50,207.87,701.49,2,0.228,0,0,1.0
TXN0002907,2023-06-14 01:24:09,1,2,0,6,Savings,29,24615.58,44,Retail,Direct Deposit,Debit,338.92,US,0,0,13,65,92.41,428.59,10,0.307,0,0,4.0
TXN0000214,2023-09-26 17:43:32,17,1,0,9,Checking,15,23457.03,27,Wealth,Direct Deposit,Credit,800.0,US,0,0,5,19,388.96,2195.72,9,0.089,0,0,1.0
TXN0007147,2023-01-22 09:59:58,9,6,1,1,Savings,39,1986.26,32,Retail,POS purchase,Credit,700.0,US,0,0,3,12,625.65,3365.46,11,0.051,0,0,3.0
TXN0006810,2023-02-11 15:12:27,15,5,1,2,Checking,15,9864.25,43,Wealth,POS Purchase,Debit,1862.12,NG,1,1,9,46,187.46,672.11,11,0.078,0,0,3.0
TXN0004855,2023-06-10 21:32:06,21,5,1,6,Savings,9,20422.66,51,Retail,Check,Credit,23.5,DE,0,1,9,41,338.77,534.46,7,0.227,0,0,2.0
TXN0007373,2023-04-23 08:41:47,8,6,1,4,Savings,48,1421.82,50,Wealth,POS Purchase,Credit,170.55,US,0,0,5,24,475.64,2156.49,9,0.062,0,0,4.0
TXN0003686,2023-10-09 15:47:02,15,0,0,10,Savings,26,40095.4,30,Retail,ACH,Credit,700.0,,0,0,3,14,227.21,1006.54,9,0.076,0,0,1.0
TXN0002528,2023-04-23 01:55:16,1,6,1,4,Savings,35,3620.77,36,Wealth,Bill Payment,Credit,1980.45,US,0,0,1,4,229.87,816.06,14,0.098,0,2,3.0
TXN0000417,2023-04-09 12:16:11,12,6,1,4,Checking,16,8461.41,37,SME,ATM Withdrawal,Debit,188.6,US,0,0,3,15,174.8,925.74,8,0.049,0,1,3.0
TXN0001419,2023-06-28 18:38:59,18,2,0,6,Business,9,17958.55,56,Wealth,POS Purchase,Debit,20.58,US,0,0,7,36,191.85,1031.37,6,0.023,0,0,1.0
TXN0007725,2023-10-07 14:57:44,14,5,1,10,Checking,28,139919.0,41,SME,Internal Transfer,Credit,71.84,US,0,0,10,39,224.79,1029.63,8,0.218,0,2,2.0
TXN0002140,2023-03-27 23:07:36,23,0,0,3,Checking,27,27325.8,37,Retail,ATM Withdrawal,Credit,400.0,US,0,0,3,15,431.26,1669.84,4,0.138,0,0,3.0
TXN0003335,2023-02-19 22:10:40,22,6,1,2,Savings,48,3457.72,55,Retail,ACH,Debit,18.26,US,0,0,9,32,118.18,705.85,10,0.017,0,0,3.0
TXN0004234,2023-03-25 09:56:50,9,5,1,3,Business,12,5403.53,45,Corporate,Wire Transfer,Credit,90.43,US,0,0,4,15,261.13,757.55,11,0.095,0,0,3.0
TXN0006805,2023-06-23 11:50:03,11,4,0,6,Checking,5,16489.56,26,Retail,POS Purchase,Debit,326.46,US,0,0,2,11,171.78,618.37,10,0.108,0,0,3.0
TXN0004695,2023-08-06 01:50:02,1,6,1,8,Savings,1,72983.83,58,Retail,POS Purchase,Debit,142.97,US,0,0,7,32,,1166.52,10,0.126,0,1,2.0
TXN0004902,2023-02-19 08:47:06,8,6,1,2,Premium,117,20586.48,38,SME,Direct Deposit,Debit,278.96,DE,0,1,7,32,396.88,1584.69,5,0.146,0,0,1.0
TXN0002045,2023-08-07 06:39:17,6,0,0,8,Checking,29,9949.11,32,Retail,ACH,Debit,1055.97,BR,0,1,9,34,161.1,427.28,7,0.245,0,0,3.0
TXN0002783,2023-08-29 17:39:08,17,1,0,8,Checking,25,10069.7,26,Corporate,Check,Credit,576.52,US,0,0,4,16,132.87,748.76,7,0.055,0,0,2.0
TXN0001878,2023-05-11 20:44:25,20,3,0,5,Business,13,17911.29,31,Corporate,Wire Transfer,Debit,23.68,UK,0,1,5,21,20.59,118.35,6,0.373,0,0,2.0
TXN0000685,2023-07-06 00:12:48,0,3,0,7,Checking,7,11856.86,37,Retail,Direct Deposit,Credit,600.0,US,0,0,10,52,628.05,1401.35,14,0.138,0,0,1.0
TXN0004473,2023-01-23 09:42:44,9,0,0,1,Savings,16,11925.19,33,Student,Wire Transfer,Debit,212.84,US,0,0,4,19,201.09,1023.49,8,0.059,0,0,4.0
TXN0000110,2023-01-03 03:53:21,3,1,0,1,Business,131,9022.99,46,Corporate,POS Purchase,Credit,142.22,SG,0,1,2,7,54.42,280.76,8,0.02,0,0,2.0
TXN0002273,2023-07-15 04:15:33,4,5,1,7,Savings,30,3217.22,45,SME,Bill Payment,Credit,764.45,CA,0,1,8,39,373.62,1674.51,9,0.023,0,0,2.0
TXN0002881,2023-05-24 15:33:48,15,2,0,5,Checking,13,27356.9,18,Wealth,POS Purchase,Debit,267.03,US,0,0,8,40,161.25,422.32,12,0.01,0,0,4.0
TXN0001049,2023-08-03 17:14:36,17,3,0,8,Savings,16,3839.18,55,SME,Wire Transfer,Credit,1600.0,DE,0,1,7,36,107.63,456.24,11,0.121,0,0,4.0
TXN0003865,2023-05-09 17:45:48,17,1,0,5,Business,4,40889.98,60,SME,Bill Payment,Debit,1146.99,,0,0,6,28,94.6,547.81,4,0.324,0,0,1.0
TXN0003000,2023-12-31 19:08:35,19,6,1,12,Checking,16,24357.3,51,Retail,ACH,Debit,1146.76,US,0,0,5,26,211.45,333.82,4,0.165,0,0,2.0
TXN0002079,2023-12-26 11:41:39,11,1,0,12,Checking,32,2045.8,42,SME,Internal Transfer,Credit,174.57,US,0,0,2,10,851.68,2211.64,7,0.476,0,0,2.0
TXN0007776,2023-10-19 05:11:44,5,3,0,10,Business,8,40164.48,35,Retail,ATM Withdrawal,Credit,438.1,CA,0,1,2,8,102.2,252.88,5,0.012,0,0,1.0
TXN0002498,2023-10-04 00:06:33,0,2,0,10,Business,12,57686.29,23,Wealth,POS Purchase,Credit,3895.63,US,0,0,3,12,114.65,553.91,10,0.326,0,0,4.0
TXN0001724,2023-03-27 23:10:22,23,0,0,3,Savings,46,7102.65,46,Retail,POS Purchase,Credit,1201.94,CA,0,1,5,27,1242.16,3139.67,10,0.034,0,0,1.0
TXN0005073,2023-03-08 11:51:32,11,2,0,3,Business,11,60713.23,35,Retail,Bill Payment,Debit,354.08,US,0,0,7,28,136.14,567.21,6,0.237,0,0,1.0
TXN0006891,2023-12-17 07:53:11,7,6,1,12,Premium,29,25014.48,44,Wealth,Wire Transfer,Credit,714.85,US,0,0,7,36,200.6,574.85,4,0.326,0,0,4.0
TXN0004382,2023-05-06 02:47:32,2,5,1,5,Savings,2,28229.99,28,Retail,Bill Payment,Debit,100.0,US,0,0,4,21,284.9,557.99,8,0.033,0,0,4.0
TXN0002772,2023-04-03 08:58:12,8,0,0,4,Savings,20,28447.67,52,Student,POS Purchase,Debit,561.23,US,0,0,7,27,441.62,2278.26,11,0.345,0,0,1.0
TXN0003589,2023-11-17 02:50:49,2,4,0,11,Savings,42,21080.95,58,SME,POS Purchase,Debit,251.23,US,0,0,8,30,63.23,315.25,9,0.021,0,0,1.0
TXN0001490,2023-08-31 22:22:37,22,3,0,8,Checking,57,8468.67,37,Student,Check,Debit,604.49,US,0,0,7,29,475.88,1832.59,7,0.041,0,0,
TXN0007930,2023-09-28 08:55:11,8,3,0,9,Savings,140,12009.42,32,Retail,Internal Transfer,Debit,90.45,DE,0,1,10,50,142.79,366.99,9,0.313,0,0,1.0
TXN0007852,2023-02-11 05:26:57,5,5,1,2,Business,1,35480.85,36,SME,POS Purchase,Credit,54.93,US,0,0,7,29,,305.25,8,0.179,0,0,1.0
TXN0001607,2023-07-10 17:45:52,17,0,0,7,Business,70,20526.85,49,Retail,Direct Deposit,Credit,600.0,US,0,0,8,44,980.35,2469.16,8,0.204,0,0,2.0
TXN0007661,2023-04-11 10:38:40,10,1,0,4,Savings,43,2222.8,36,Student,ACH,Debit,752.91,UK,0,1,4,15,134.13,217.06,10,0.057,0,0,1.0
TXN0001009,2023-09-05 19:24:49,1,1,0,9,Checking,13,48321.34,26,Wealth,Wire Transfer,Credit,9800.0,,1,1,11,60,210.69,501.07,6,0.031,1,0,3.0
TXN0005538,2023-07-12 10:49:31,10,2,0,7,student ,36,30817.42,57,SME,ACH,Debit,104.83,CA,0,1,7,35,22.79,116.66,6,0.143,0,0,3.0
TXN0005084,2023-10-09 00:19:22,0,0,0,10,Checking,3,1643.71,29,SME,Wire Transfer,Debit,202.8,US,0,0,6,32,200.49,940.15,9,0.227,0,1,1.0
TXN0003294,2023-06-07 10:16:51,10,2,0,6,Checking,21,79569.41,42,Retail,Internal Transfer,Credit,72.71,US,0,0,10,42,80.63,276.13,10,0.099,0,3,2.0
TXN0001791,2023-10-10 21:51:11,21,1,0,10,Checking,57,3226.17,31,Wealth,ACH,Credit,400.0,US,0,0,13,54,295.72,1500.94,4,0.032,0,0,2.0
TXN0001675,2023-07-30 16:29:35,16,6,1,7,Business,51,8758.72,28,SME,ATM Withdrawal,Credit,985.11,US,0,0,5,20,186.98,282.75,7,0.015,0,0,2.0
TXN0006969,2023-02-10 02:43:55,2,4,0,2,Checking,10,17053.43,37,Corporate,Bill Payment,Debit,253.3,AE,1,1,4,16,484.82,1723.86,8,0.177,0,0,1.0
TXN0005021,2023-09-06 16:22:20,16,2,0,9,Checking,155,13624.97,32,Student,Check,Debit,140.26,US,0,0,8,41,289.43,1113.32,15,0.073,0,0,1.0
TXN0005862,2023-04-20 21:05:49,21,3,0,4,Checking,8,1510.78,38,Corporate,ATM Withdrawal,Debit,1280.31,RU,1,1,10,47,998.94,2919.02,13,0.182,0,0,1.0
TXN0002390,2023-03-30 07:10:56,7,3,0,3,Savings,24,11376.87,75,Retail,POS Purchase,Credit,48.13,US,0,0,11,51,342.71,1190.91,7,0.224,0,0,1.0
TXN0000218,2023-10-25 20:29:52,20,2,0,10,Checking,13,6884.76,52,Retail,Wire Transfer,Debit,26976.87,US,0,0,6,23,3624.9109339620604,29933.66,7,0.9619950186048265,0,0,5.0
TXN0001478,2023-09-25 07:14:15,7,0,0,9,Savings,1,6825.65,18,Wealth,ACH,Credit,45.05,US,0,0,8,32,,1463.85,8,0.065,0,1,1.0
TXN0002632,2023-07-17 08:25:07,8,0,0,7,Checking,25,9144.25,29,Retail,POS Purchase,Debit,742.25,DE,0,1,9,46,235.49,881.55,9,0.288,0,0,1.0
TXN0002204,2023-07-09 15:15:44,15,6,1,7,Student,16,3939.04,45,Retail,ACH,Debit,711.19,US,0,0,7,35,604.71,2353.21,12,0.09,0,1,2.0
TXN0002929,2023-06-22 19:24:59,19,3,0,6,Checking,100,13419.93,37,SME,ACH,Credit,300.0,US,0,0,7,35,108.77,624.99,11,0.287,0,1,
TXN0001201,2023-12-02 03:54:27,3,5,1,12,Savings,11,10736.93,49,Corporate,Internal Transfer,Debit,224.68,DE,0,1,6,27,1011.81,5230.94,10,0.108,0,0,2.0
TXN0005641,2023-08-24 11:45:39,11,3,0,8,Business,77,17878.51,18,Retail,ACH,Debit,815.66,US,0,0,3,14,151.96,441.63,12,0.211,0,0,4.0
TXN0003316,2023-04-10 15:19:28,15,0,0,4,Premium,19,8518.38,31,Retail,Bill Payment,Debit,739.48,US,0,0,4,18,133.91,499.51,5,0.208,0,0,4.0
TXN0002193,2023-06-17 01:58:48,1,5,1,6,Savings,1,17884.27,42,Retail,Internal Transfer,Debit,238.23,US,0,0,3,15,,160.98,5,0.049,0,0,2.0
TXN0003394,2023-11-09 02:46:25,2,3,0,11,Business,43,24826.1,33,Retail,ATM Withdrawal,Debit,35.54,UK,0,1,5,23,160.85,924.88,9,0.193,0,0,4.0
TXN0005488,2023-09-01 03:22:20,3,4,0,9,Premium,36,9351.2,42,Retail,Check,Debit,559.14,US,0,0,3,16,450.67,2326.26,7,0.132,0,0,3.0
TXN0003878,2023-06-21 21:11:22,21,2,0,6,Checking,19,8253.45,55,Wealth,Direct Deposit,Credit,51.56,US,0,0,6,24,319.61,507.93,8,0.053,0,0,1.0
TXN0005033,2023-07-02 10:54:03,10,6,1,7,Savings,90,21758.9,19,Retail,POS Purchase,Debit,192.14,CA,0,1,7,25,52.38,271.1,3,0.133,0,0,1.0
TXN0007056,2023-08-18 17:10:35,17,4,0,8,Premium,60,30848.46,59,Corporate,Direct Deposit,Credit,914.98,US,0,0,6,25,113.94,253.94,4,0.457,0,0,1.0
TXN0001508,2023-02-16 13:35:35,13,3,0,2,Checking,83,26724.87,36,Retail,Bill Payment,Debit,600.0,US,0,0,4,20,348.94,1476.09,11,0.241,0,0,2.0
TXN0006400,2023-10-03 00:03:21,0,1,0,10,Checking,28,59456.85,47,Corporate,Bill Payment,Debit,34.35,US,0,0,8,39,257.82,1297.83,11,0.025,0,0,2.0
TXN0002998,2023-07-13 19:33:41,19,3,0,7,Savings,54,21424.71,18,Retail,Bill Payment,Credit,600.0,US,0,0,7,26,,97.29,10,0.13,0,0,1.0
TXN0005788,2023-06-08 19:20:50,19,3,0,6,Premium,154,1082.42,60,Retail,ACH,Credit,150.2,US,0,0,3,12,757.16,4355.61,6,0.129,0,0,4.0
TXN0000197,2023-03-14 09:06:25,9,1,0,3,Savings,28,46666.3,42,Retail,POS Purchase,Debit,3363.26,US,0,0,11,43,79.61,418.85,9,0.155,0,0,4.0
TXN0001641,2023-08-04 11:05:44,11,4,0,8,Savings,9,19598.46,44,Retail,POS Purchase,Debit,100.0,US,0,0,6,32,474.3,912.47,12,0.128,0,0,4.0
TXN0007088,2023-11-11 15:38:26,15,5,1,11,Premium,197,19463.01,28,Retail,Wire Transfer,Credit,354.36,UK,0,1,8,34,505.38,2294.21,13,0.117,0,0,1.0
TXN0006136,2023-09-28 07:33:30,7,3,0,9,Savings,90,3971.51,18,Corporate,Wire Transfer,Credit,100.0,US,0,0,4,21,147.45,495.01,11,0.134,0,0,2.0
TXN0002445,2023-03-29 05:10:22,5,2,0,3,Business,59,8672.02,33,Corporate,ATM Withdrawal,Debit,755.09,US,0,0,2,10,212.98,799.0,12,0.067,0,0,2.0
TXN0000372,2023-05-18 03:04:03,3,3,0,5,Checking,155,3233.96,25,Student,ACH,Credit,342.19,US,0,0,8,42,243.45,653.68,13,0.09,0,0,4.0
TXN0001741,2023-12-05 00:05:19,0,1,0,12,Savings,35,12458.89,54,Retail,Wire Transfer,Credit,306.52,US,0,0,5,21,274.91,1558.15,4,0.159,0,0,1.0
TXN0003264,2023-03-18 22:54:35,22,5,1,3,Checking,59,5595.44,52,Retail,atm withdrawal,Credit,57.59,US,0,0,6,23,1831.3,6897.32,14,0.144,0,1,1.0
TXN0007855,2023-10-03 04:09:15,4,1,0,10,Checking,33,9007.01,32,SME,POS Purchase,Credit,818.54,SG,0,1,5,26,354.53,615.86,8,0.0,0,0,4.0
TXN0006277,2023-12-07 18:14:48,18,3,0,12,Checking,65,7988.61,22,Retail,Bill Payment,Debit,2156.76,US,0,0,8,35,541.08,2419.53,5,0.085,0,0,4.0
TXN0005887,2023-10-09 08:28:55,8,0,0,10,Savings,113,38070.08,54,Corporate,ACH,Debit,450.64,UK,0,1,8,39,56.02,240.1,8,0.065,0,0,1.0
TXN0006230,2023-09-06 22:32:59,22,2,0,9,Savings,6,64848.97,47,Retail,Check,Credit,300.0,US,0,0,8,30,279.61,607.83,7,0.02,0,1,5.0
TXN0000270,2023-10-24 13:22:02,13,1,0,10,Business,29,31200.15,40,Retail,Direct Deposit,Debit,221.06,AE,1,1,5,18,719.93,3192.46,11,0.07,0,0,1.0
TXN0007665,2023-08-09 14:32:37,14,2,0,8,Student,56,39173.84,25,Student,POS Purchase,Debit,113.35,US,0,0,3,11,504.14,2370.04,5,0.022,0,0,3.0
TXN0001080,2023-06-20 11:26:29,11,1,0,6,Checking,96,18321.44,28,Retail,Check,Debit,149.7,US,0,0,6,27,267.23,1038.99,12,0.082,0,0,1.0
TXN0002102,2023-09-13 23:39:32,23,2,0,9,Savings,17,114053.62,27,Corporate,Internal Transfer,Debit,1154.51,US,0,0,6,23,1252.41,3976.96,5,0.355,0,0,1.0
TXN0006742,2023-03-05 21:20:27,21,6,1,3,Savings,43,36723.52,39,Retail,Wire Transfer,Debit,1583.37,US,0,0,4,15,224.3,1154.79,7,0.137,0,1,1.0
TXN0007842,2023-12-18 01:30:32,1,0,0,12,Student,1,15711.3,18,Student,POS Purchase,Credit,16160.69,CN,0,1,4,22,,486.18,10,0.186,0,0,1.0
TXN0007599,2023-04-07 17:11:25,17,4,0,4,Checking,32,3796.95,32,Wealth,Wire Transfer,Debit,348.46,US,0,0,4,21,59.91,323.72,5,0.01,0,0,1.0
